app_name,vuln_name,vuln_desc,severity,grade,app_context
mscase.dockerpregl.k9s.omnitest.corpnet.pl/,Apache Tomcat sample files,"Description: When Apache Tomcat is installed with a default configuration, several example files are also installed. These files may disclose sensitive information that could help a potential attacker.Impact: Possible sensitive information disclosure.Request: GET /examples/jsp/index.html HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mscase.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive: ",Medium,0,type webapp client employe domain LANWANCPDF0TP
mscase.dockerpregl.k9s.omnitest.corpnet.pl/examples/jsp/colors/colrs.jsp,Application error message,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /examples/jsp/colors/colrs.jsp?action=Hint&color1=1&color2=12345'""\'\"");|]*%00{%0d%0a<%00>%bf%27'💡 HTTP/1.1Referer: https://mscase.dockerpregl.k9s.omnitest.corpnet.pl/healthcheckCookie: JSESSIONID=AEFBA4BD55B986BA206BF400C3C3A3C9;kXvrbKwH='.gethostbyname(lc('hitjj'.'iijizmhf06282.bxss.me.')).'A'.chr(67).chr(hex('58')).chr(101).chr(73).chr(112).chr(77).';bxss.me=1;UL67gyde=1;CookieExample=1;kXvrbKwH9279515=1;%6B%58%76%72%62%4B%77%48%3C%53%63%52%69%50%74%20%3E%71%30%30%61%289290%29%3C%2F%73%43%72%69%70%54%3E=1;1Vrc4f2O=1;kXvrbKwH9344936=1;%6B%58%76%72%62%4B%77%48%3C%53%63%52%69%50%74%20%3E%79%42%72%74%289829%29%3C%2F%73%43%72%69%70%54%3E=1;kXvrbKwH9210433=1;%6B%58%76%72%62%4B%77%48%3C%53%63%52%69%50%74%20%3E%30%33%59%54%289818%29%3C%2F%73%43%72%69%70%54%3E=1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mscase.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive: ",Medium,0,type webapp client employe domain LANWANCPDF0TP
mscase.dockerpregl.k9s.omnitest.corpnet.pl/examples/jsp/jsp2/el/implicit-objects.jsp,Application error message,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /examples/jsp/jsp2/el/implicit-objects.jsp?foo=12345'""\'\"");|]*%00{%0d%0a<%00>%bf%27'💡 HTTP/1.1Referer: https://mscase.dockerpregl.k9s.omnitest.corpnet.pl/healthcheckCookie: JSESSIONID=3B3467A991ADB23F1C4CA73028236C0E;kXvrbKwH='.gethostbyname(lc('hitjj'.'iijizmhf06282.bxss.me.')).'A'.chr(67).chr(hex('58')).chr(101).chr(73).chr(112).chr(77).';bxss.me=1;UL67gyde=1;CookieExample=1;kXvrbKwH9279515=1;%6B%58%76%72%62%4B%77%48%3C%53%63%52%69%50%74%20%3E%71%30%30%61%289290%29%3C%2F%73%43%72%69%70%54%3E=1;1Vrc4f2O=1;kXvrbKwH9344936=1;%6B%58%76%72%62%4B%77%48%3C%53%63%52%69%50%74%20%3E%79%42%72%74%289829%29%3C%2F%73%43%72%69%70%54%3E=1;kXvrbKwH9210433=1;%6B%58%76%72%62%4B%77%48%3C%53%63%52%69%50%74%20%3E%30%33%59%54%289818%29%3C%2F%73%43%72%69%70%54%3E=1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mscase.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive: ",Medium,0,type webapp client employe domain LANWANCPDF0TP
126.35.8.82:5800/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
80.48.169.221/,Unencrypted communications,Empty,Low,1,type webapp client customer domain Internet
80.48.169.232/,Unencrypted communications,Empty,Low,1,type webapp client customer domain Internet
mscase.dockerpregl.k9s.omnitest.corpnet.pl/,Cookie(s) without HttpOnly flag set,"Description: This cookie does not have the HttpOnly flag set. When a cookie is set with the HttpOnly flag, it instructs the browser that the cookie can only be accessed by the server and not by client-side scripts. This is an important security protection for session cookies.Impact: Cookies can be accessed by client-side scripts.Request: POST /examples/servlets/servlet/CookieExample HTTP/1.1Content-Type: application/x-www-form-urlencodedReferer: https://mscase.dockerpregl.k9s.omnitest.corpnet.pl/healthcheckCookie: JSESSIONID=7BFF0DC49095A7128CAC99E5B1236FEEAccept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateContent-Length: 33Host: mscase.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive: cookiename=kXvrbKwH&cookievalue=1",Low,1,type webapp client employe domain LANWANCPDF0TP
orange-ir.pl/,Unencrypted communications,Empty,Low,1,type webapp client customer domain Internet
dev-public-gateway.dopapp.pl/users/paymentMethod,Cross site scripting (content-sniffing),"Description: This script is possibly vulnerable to Cross Site Scripting (XSS) attacks.<br/><br/>Cross site scripting (also referred to as XSS) is a vulnerability that allows an attacker to send malicious code (usually in the form of Javascript) to another user.Because a browser cannot know if the script should be trusted or not, it will execute the script in the user context allowing the attacker to access any cookies or session tokens retained by the browser.Impact: Malicious users may inject JavaScript, VBScript, ActiveX, HTML or Flash into a vulnerable application to fool a user in order to gather data from them.An attacker can steal the session cookie and take over the account, impersonating the user.It is also possible to modify the content of the page presented to the user.Request: GET /users/paymentMethod?onlyPrimary=true'%22()%26%25%3Cacx%3E%3CScRiPt%20%3EsaGH(9232)%3C/ScRiPt%3E HTTP/1.1Referer: https://dev-public-gateway.dopapp.pl/users/paymentMethod?onlyPrimary=trueAccept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: dev-public-gateway.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveContent-Type: application/jsonAuthorization: Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJBUTVpRk5fUTgwc2Fybm56dkVWLXkyTlIzZXpZV0JVTDd5SHgwSDNiVnFRIn0.eyJqdGkiOiJlYmM4MjIyMC03NjlkLTRmODctYTY1ZC00MDY5YzRkN2FmYmIiLCJleHAiOjE1ODczNTE2NTUsIm5iZiI6MCwiaWF0IjoxNTg3MzQ4MDU1LCJpc3MiOiJodHRwczovL2Rldi1pYW0uZG9wYXBwLnBsL2F1dGgvcmVhbG1zL2RvcCIsImF1ZCI6ImFwaS1mb3ItZG9wLW1vYmlsZS1hcHAtdjEiLCJzdWIiOiIxZjZkMDZhNS0yNTVlLTQwNDMtYTM4NC1kOTZmY2MwMjE5NjUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJkb3AtbW9iaWxlLWFwcC12MSIsImF1dGhfdGltZSI6MCwic2Vzc2lvbl9zdGF0ZSI6IjI3MDJkNjE2LWU3NzQtNDZmNC1hOTYyLTEzOTdlYTIzNTJkZiIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiKiJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsib2ZmbGluZV9hY2Nlc3MiLCJ1bWFfYXV0aG9yaXphdGlvbiIsInVzZXIiXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6IiIsImFjY2Vzc1R5cGUiOiJVU0VSIiwiY3JtX3VzZXJuYW1lIjoiMWY2ZDA2YTUtMjU1ZS00MDQzLWEzODQtZDk2ZmNjMDIxOTY1QG9yYW5nZS5kb3AiLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiI4bzVrMWpoNW1kZGFAdGVzdC5pbyIsImVtYWlsIjoiOG81azFqaDVtZGRhQHRlc3QuaW8ifQ.OhJXHHEAYat18zdOYubvteykBpsIMKexbO8DK_B7NIPBgUISiWxCN0K6xMYK3T7hp2Lcs_q7vYXpufCP-TI__B-z36S-oNAfOOZezwDBKshrbIkD_nk6vplIfRuya-CECH1mND2JTuIwLZtk9aDds08UlNv3IPXxztoyjL73M9jnrawCBYMdBp4UWzfkHao8LYyBOXodU0atmuqpZ_SpKgJf9UdYUAhfwvSfZks9k5UKFPruVYzdyLollciB3vSt2NlbNRXAX6GEnRTDwycsxhiGbUWuNyfOz4eO8t2fGVS4WZuiUkqtyg9MEk3tVx0bkcHrYNDEGg6sTNcmbVljywversion: 2apikey: 523c0c49-6e32-43a3-9c38-46d0e78d285d",Medium,1,type webapp client customer domain Internet
mtxx-tools.dopapp.pl/databucket2/api/buckets/dev-api-users/bundles/,Error message on page,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /databucket2/api/buckets/dev-api-users/bundles/dpQt4WGLM1.jsp HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mtxx-tools.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveContent-Type: application/jsonX-Correlation-Id: test_automation_20200420_020050_ypa12kc24vAuthorization: Basic ZGF0YS1idWNrZXQ6NzZnaVBmMldpNmljNFFHTjJadlFMZlpHd0s=",Medium,0,type webapp client customer domain Internet
172.30.68.202/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
dev-mxx.dopapp.pl/,Clickjacking: X-Frame-Options header missing,"Description: Clickjacking (User Interface redress attack, UI redress attack, UI redressing) is a malicious technique of tricking a Web user into clicking on something different from what the user perceives they are clicking on, thus potentially revealing confidential information or taking control of their computer while clicking on seemingly innocuous web pages. <br/><br/>The server didn't return an <strong>X-Frame-Options</strong> header which means that this website could be at risk of a clickjacking attack. The X-Frame-Options HTTP response header can be used to indicate whether or not a browser should be allowed to render a page inside a frame or iframe. Sites can use this to avoid clickjacking attacks, by ensuring that their content is not embedded into other sites.Impact: The impact depends on the affected web application. Request: GET / HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: dev-mxx.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveContent-Type: application/jsonX-Api-Key: xkOg1WR2QmDanhNZjR5B6SPdGltZxc0vAuthorization: Basic YXBpdXNlcjpBbGFtYWtvdGEx",Low,0,type webapp client customer domain Internet
dev-public-gateway.dopapp.pl/simpleProductOrder/list,Cross site scripting (content-sniffing),"Description: This script is possibly vulnerable to Cross Site Scripting (XSS) attacks.<br/><br/>Cross site scripting (also referred to as XSS) is a vulnerability that allows an attacker to send malicious code (usually in the form of Javascript) to another user.Because a browser cannot know if the script should be trusted or not, it will execute the script in the user context allowing the attacker to access any cookies or session tokens retained by the browser.Impact: Malicious users may inject JavaScript, VBScript, ActiveX, HTML or Flash into a vulnerable application to fool a user in order to gather data from them.An attacker can steal the session cookie and take over the account, impersonating the user.It is also possible to modify the content of the page presented to the user.Request: GET /simpleProductOrder/list?mode=all'%22()%26%25%3Cacx%3E%3CScRiPt%20%3Ei0TB(9760)%3C/ScRiPt%3E HTTP/1.1Referer: https://dev-public-gateway.dopapp.pl/simpleProductOrder/list?mode=allAccept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: dev-public-gateway.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveapikey: 523c0c49-6e32-43a3-9c38-46d0e78d285dAuthorization: Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJBUTVpRk5fUTgwc2Fybm56dkVWLXkyTlIzZXpZV0JVTDd5SHgwSDNiVnFRIn0.eyJqdGkiOiJhZDE2YWQ5ZC04NzY0LTQ1MDktOTk0YS1jYzU1YWM2ODIyODkiLCJleHAiOjE1ODczNTIxNTMsIm5iZiI6MCwiaWF0IjoxNTg3MzQ4NTUzLCJpc3MiOiJodHRwczovL2Rldi1pYW0uZG9wYXBwLnBsL2F1dGgvcmVhbG1zL2RvcCIsImF1ZCI6ImFwaS1mb3ItZG9wLW1vYmlsZS1hcHAtdjEiLCJzdWIiOiJlMzliNTFiMy1jZjhmLTRlZGItYTgyOC05ZmUzZGY3NDNkM2YiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJkb3AtbW9iaWxlLWFwcC12MSIsImF1dGhfdGltZSI6MCwic2Vzc2lvbl9zdGF0ZSI6IjIxZjQyMzJhLWIxM2ItNGMxNS1hZjlhLWZhMDliMzA1YTdmMiIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiKiJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsib2ZmbGluZV9hY2Nlc3MiLCJ1bWFfYXV0aG9yaXphdGlvbiIsInVzZXIiXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6IiIsImFjY2Vzc1R5cGUiOiJVU0VSIiwiY3JtX3VzZXJuYW1lIjoiZTM5YjUxYjMtY2Y4Zi00ZWRiLWE4MjgtOWZlM2RmNzQzZDNmQG9yYW5nZS5kb3AiLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJuc3hmMDhubzQwcTRAdGVzdC5pbyIsImVtYWlsIjoibnN4ZjA4bm80MHE0QHRlc3QuaW8ifQ.gLytAPl5AMUobvjeTu_SEG5cA_KT-1pL3AGhHNFwCEJj9BJKgjXQTrb-VWn-Zy9wEFECvUhl1OsgYyFU3rLaCmlpOH_GjzMuStzg-hby0vj8qzX11vw7mEBBYB8Yq8btdVP1wmv2LKzyrbM8KOkWWqPA1qq9ptq0AjRkgKEY2-pqPHIQ95ECYnhk_SBiZ2pF1IrjWCVbw98qDslSZRzFZcsFZch1Kpm5Z8fqlaEYjmJCN4lD91seTYIwqj81abUA6Kfoke4e8l8hz3aHK4W1hjcZ0L1ium6JPORwFi13G_lxCX_ZQKhzvnc-C2elbHx3Nvmj7k_3D2QMJIlrhkk-SwContent-Type: application/json",Medium,1,type webapp client customer domain Internet
172.30.68.197/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.213:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.185.38.10/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.201.33.90:5801/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.193.7.3:631/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.214:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.201.33.16:5801/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.48.126:8888/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
dev-internal-gateway.dopapp.pl/users/e3184f50-7b17-47f4-a0fe-5a41e66eccfe/messages,Cross site scripting (content-sniffing),"Description: This script is possibly vulnerable to Cross Site Scripting (XSS) attacks.<br/><br/>Cross site scripting (also referred to as XSS) is a vulnerability that allows an attacker to send malicious code (usually in the form of Javascript) to another user.Because a browser cannot know if the script should be trusted or not, it will execute the script in the user context allowing the attacker to access any cookies or session tokens retained by the browser.Impact: Malicious users may inject JavaScript, VBScript, ActiveX, HTML or Flash into a vulnerable application to fool a user in order to gather data from them.An attacker can steal the session cookie and take over the account, impersonating the user.It is also possible to modify the content of the page presented to the user.Request: GET /users/e3184f50-7b17-47f4-a0fe-5a41e66eccfe/messages?page=1'""()%26%25<acx><ScRiPt%20>msWW(9305)</ScRiPt> HTTP/1.1Referer: https://dev-internal-gateway.dopapp.pl/users/e3184f50-7b17-47f4-a0fe-5a41e66eccfe/messages?per_page=5Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: dev-internal-gateway.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveapikey: 67907533-6d85-44c3-9833-2a8096304060X-Correlation-Id: test_automation_20200417_023755_wucrksen8bAuthorization: Basic cWEtc3lzLXRlc3Q6PDlEOyw9cChBYmNufjgjeA==Content-Type: application/json",Medium,1,type webapp client customer domain Internet
dev-internal-gateway.dopapp.pl/users/790efa45-42b5-4023-9d1e-63c030693530/messages,Cross site scripting (content-sniffing),"Description: This script is possibly vulnerable to Cross Site Scripting (XSS) attacks.<br/><br/>Cross site scripting (also referred to as XSS) is a vulnerability that allows an attacker to send malicious code (usually in the form of Javascript) to another user.Because a browser cannot know if the script should be trusted or not, it will execute the script in the user context allowing the attacker to access any cookies or session tokens retained by the browser.Impact: Malicious users may inject JavaScript, VBScript, ActiveX, HTML or Flash into a vulnerable application to fool a user in order to gather data from them.An attacker can steal the session cookie and take over the account, impersonating the user.It is also possible to modify the content of the page presented to the user.Request: GET /users/790efa45-42b5-4023-9d1e-63c030693530/messages?page=1&per_page=1'""()%26%25<acx><ScRiPt%20>Rm3V(9685)</ScRiPt> HTTP/1.1Referer: https://dev-internal-gateway.dopapp.pl/users/790efa45-42b5-4023-9d1e-63c030693530/messages?page=1&per_page=1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: dev-internal-gateway.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveX-Correlation-Id: test_automation_20200417_025110_pbpv4u06slAuthorization: Basic cWEtc3lzLXRlc3Q6PDlEOyw9cChBYmNufjgjeA==Content-Type: application/jsonapikey: 67907533-6d85-44c3-9833-2a8096304060",Medium,1,type webapp client customer domain Internet
mtxx-tools.dopapp.pl/databucket2/api/buckets/int-api-users/bundles/custom,Sensitive page could be cached,"Description: This page contains possible sensitive information (e.g. a password parameter) and could be potentially cached. Even in secure SSL channels sensitive data could be stored by intermediary proxies and SSL terminators. To prevent this, a Cache-Control header should be specified.Impact: Possible sensitive information disclosure.Request: GET /databucket2/api/buckets/int-api-users/bundles/custom?limit=1&sort=desc(bundle_id)&userName= HTTP/1.1Referer: https://mtxx-tools.dopapp.pl/databucket2/api/buckets/int-api-users/bundles/custom?userName=&limit=1&sort=desc(bundle_id)Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mtxx-tools.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveAuthorization: Basic ZGF0YS1idWNrZXQ6NzZnaVBmMldpNmljNFFHTjJadlFMZlpHd0s=X-Correlation-Id: test_automation_20200417_030312_nnmhbxu3kyContent-Type: application/json",Low,1,type webapp client customer domain Internet
int-proxy.dopapp.pl/,Cookie(s) without Secure flag set,"Description: This cookie does not have the Secure flag set. When a cookie is set with the Secure flag, it instructs the browser that the cookie can only be accessed over secure SSL/TLS channels. This is an important security protection for session cookies.Impact: Cookies could be sent over unencrypted channels.Request: GET /services/apexrest/vlocity_cmt/v1/GenericInvoke HTTP/1.1Referer: https://int-proxy.dopapp.pl/services/apexrest/vlocity_cmt/v1/GenericInvokeAccept: application/json, text/plain, */*Accept-Encoding: gzip,deflateHost: int-proxy.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveAuthorization: Bearer 00D0D0000004XrZ!AQ4AQFQDzpmvsSrYX1e1bPn8BJzB.OyLR.cAo.aRmI8pTJ5qgEyMDLJ0jnIQo.Z24wD6u3viB5gpvEjXyM4vFQ08VR.pvpHytarget-url: https://int-portal.dopapp.plContent-Type: application/json;charset=UTF-8",Low,1,type webapp client customer domain Internet
dev-internal-gateway.dopapp.pl/,Clickjacking: X-Frame-Options header missing,"Description: Clickjacking (User Interface redress attack, UI redress attack, UI redressing) is a malicious technique of tricking a Web user into clicking on something different from what the user perceives they are clicking on, thus potentially revealing confidential information or taking control of their computer while clicking on seemingly innocuous web pages. <br/><br/>The server didn't return an <strong>X-Frame-Options</strong> header which means that this website could be at risk of a clickjacking attack. The X-Frame-Options HTTP response header can be used to indicate whether or not a browser should be allowed to render a page inside a frame or iframe. Sites can use this to avoid clickjacking attacks, by ensuring that their content is not embedded into other sites.Impact: The impact depends on the affected web application. Request: GET / HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: dev-internal-gateway.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveAuthorization: Basic cWEtc3lzLXRlc3Q6PDlEOyw9cChBYmNufjgjeA==apikey: 67907533-6d85-44c3-9833-2a8096304060Content-Type: application/json",Low,0,type webapp client customer domain Internet
126.185.137.154/default.js,Strict transport security not enforced,Empty,Low,0,type webapp client employe domain LANWANCPDF0TP
ros-kolektor2.tp.gk.corp.tepenet/,Clickjacking: X-Frame-Options header missing,"Description: Clickjacking (User Interface redress attack, UI redress attack, UI redressing) is a malicious technique of tricking a Web user into clicking on something different from what the user perceives they are clicking on, thus potentially revealing confidential information or taking control of their computer while clicking on seemingly innocuous web pages. <br/><br/>The server didn't return an <strong>X-Frame-Options</strong> header which means that this website could be at risk of a clickjacking attack. The X-Frame-Options HTTP response header can be used to indicate whether or not a browser should be allowed to render a page inside a frame or iframe. Sites can use this to avoid clickjacking attacks, by ensuring that their content is not embedded into other sites.Impact: The impact depends on the affected web application. Request: GET / HTTP/1.1Connection: keep-aliveAccept: */*Accept-Encoding: gzip,deflateHost: ros-kolektor2.tp.gk.corp.tepenetUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Low,0,type webapp client customer domain Internet
saleslan.tr.omnitest.corpnet.pl/,Clickjacking: X-Frame-Options header missing,"Description: Clickjacking (User Interface redress attack, UI redress attack, UI redressing) is a malicious technique of tricking a Web user into clicking on something different from what the user perceives they are clicking on, thus potentially revealing confidential information or taking control of their computer while clicking on seemingly innocuous web pages. <br/><br/>The server didn't return an <strong>X-Frame-Options</strong> header which means that this website could be at risk of a clickjacking attack. The X-Frame-Options HTTP response header can be used to indicate whether or not a browser should be allowed to render a page inside a frame or iframe. Sites can use this to avoid clickjacking attacks, by ensuring that their content is not embedded into other sites.Impact: The impact depends on the affected web application. Request: GET / HTTP/1.1Connection: keep-aliveAccept: */*Accept-Encoding: gzip,deflateHost: saleslan.tr.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Low,0,type webapp client employe domain LANWANCPDF0TP
126.201.33.10:5801/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.4.81:8443/robots.txt,Content type incorrectly stated,"The response states that the content type is <b>text/html</b>. However, it actually appears to contain <b>unrecognized content</b>.<br><br>All browsers may interpret the response as HTML.",Low,0,type webapp client employe domain LANWANCPDF0TP
80.48.169.37/,Unencrypted communications,Empty,Low,1,type webapp client customer domain Internet
126.185.19.37:8443/robots.txt,Content type incorrectly stated,"The response states that the content type is <b>text/html</b>. However, it actually appears to contain <b>unrecognized content</b>.<br><br>All browsers may interpret the response as HTML.",Low,0,type webapp client employe domain LANWANCPDF0TP
126.35.8.82:5800/vncviewer.jar,Content type incorrectly stated,"The response states that the content type is <b>application/java-archive</b>. However, it actually appears to contain <b>unrecognized content</b>.<br><br>If the URL path can be manipulated to end with &quot;.html&quot;, the following browsers may interpret the response as HTML:<ul><li>Internet Explorer 11</li><li>Internet Explorer 11 (Compatibility Mode)</li></ul>",Low,0,type webapp client employe domain LANWANCPDF0TP
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/,Snoop Servlet information disclosure,"Description: The Application Snoop Servlet in IBM WebSphere Application Server 7.0 before 7.0.0.23 does not properly restrict access, which allows remote attackers to obtain sensitive client and request information via a direct request.Impact: An attacker could obtain request and client information.Request: GET /examples/jsp/snp/snoop.jsp HTTP/1.1Connection: keep-aliveAccept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Medium,0,type webapp client employe domain LANWANCPDF0TP
80.48.169.32/,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
126.177.66.123:8003/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
